Name,SRR26129966,DRR513083
PNW88494,5.0289764397167245,20.870408177247455
PNW88854,941.0149388560184,135.5155637201656
PNW87854,3591.3692791149583,425.25332835928975
PNW88390,0.0,0.0
PNW88388,38.21681590452466,145.41342316950852
PNW88389,0.0,6.657130837183231
PNW88626,33.17829912884784,124.27690868481665
PNW88231,1396.5424647320315,1758.6405678822402
PNW88241,49.29200439738374,84.46143438592676
PNW88578,2087.3411270344545,394.8647127831386
PNW89018,8.032237351566648,39.82319181254883
PNW87737,268.8173581790664,6.967862132111488
PNW88993,7.017616899642732,69.79670527991682
PNW87850,11.007100011971584,162.8334081191035
PNW88003,122.50722431676809,171.2851431419687
PNW88031,34.19265038194705,197.49372687039866
PNW88030,0.0,4.279141621150684
PNW88035,7018.8884593913035,1014.379472148779
PNW88427,15.027017075875593,128.71781188822635
PNW88376,28.15018242065882,20.949263774800222
PNW87784,48.24320048563344,47.738419439268355
PNW87851,1115.942242193438,204.5754488115885
PNW88622,0.0,5.969026766006268
PNW88308,22.121553070170997,26.84057069852285
PNW88067,12.040174116179056,181.59645502851436
PNW88068,0.0,178.12412035493378
PNW88996,20.083265290086683,35.83611529090843
PNW88645,2.0085269186409898,3.9813835497704417
PNW88856,531.615232838333,304.95131717861
PNW88265,31.177931479446418,39.755350976524625
PNW87819,0.0,0.0
PNW87820,5.024341631968956,75.60057756695213
PNW88403,11.997357512724749,37.99443917945159
PNW88848,0.0,26.852597216956866
PNW88354,88.43961039012983,6.962331548019062
PNW88808,0.0,0.0
PNW88807,16.6240095594697,0.0
PNW88809,6.9548965841966925,0.0
PNW88104,0.0,0.0
PNW88103,67.80403519674951,59.06304490066212
PNW88527,90.43698227247272,251.67417383208254
PNW87987,52.05752094249171,8.970260857537626
PNW88314,184.1045526204492,208.24494900091057
PNW88039,0.0,0.0
PNW88038,2.008450818121797,0.0
PNW88002,43.12494459007208,2.9901082653680846
PNW88505,76.38235430553713,55.69680821670075
PNW89059,5.1042421725683615,33.17397865738881
PNW88071,7.037476346042064,0.0
PNW88072,0.0,260.49557683768575
PNW88339,11.0277118237287,179.47628005691465
PNW88837,15.012301712101534,117.85854566651824
PNW88913,2545.7489609857184,155.20596659149
PNW88124,253.30718946287647,127.28712850612997
PNW87931,0.0,0.0
PNW87930,67.9341156719796,109.38393505775205
PNW88169,23.337016765298355,70.6606273306467
PNW88170,0.0,0.0
PNW88709,123.67060998841731,430.6455489422975
PNW87950,128.71246071703055,32.80378953648051
PNW88783,28.145142629080226,408.71210732807856
PNW88796,0.0,0.0
PNW88208,125.55738742394729,549.3842554335464
PNW88183,41.2122893905977,35.84359353724279
PNW89038,1.001476962948246,3.9925877554358076
PNW88963,712.329006293987,206.9559235175521
PNW88173,126.58962164240408,20.86789392585333
PNW88133,45.0195569459569,9.991901791728287
PNW88597,49.07362578949129,164.68864164966286
PNW88930,11.028898700198974,119.63790605401536
PNW88706,42.29338789319643,9.815654417264327
PNW88705,34.0302133204074,1.1332776829903695
PNW88225,0.0,9.936753485123676
PNW88880,944.4547521285111,1861.4085868731433
PNW88284,68.1929762071661,98.68042986736633
PNW88090,6.0071331796807526,14.976453444199123
PNW88414,6.015044461768491,44.86955251210365
PNW87838,102.47971073801847,50.74046171415036
PNW88511,198.80507114363752,366.2343215950869
PNW87842,14.24951089361786,23.089490345923505
PNW88801,39.972523069517585,21.006863900384836
PNW89097,0.0,1.99788618318488
PNW87971,0.0,5.029929492220041
PNW88773,0.0,0.0
PNW87808,16.004888833801072,517.6520959182361
PNW88413,786.6479550080164,555.9014544276592
PNW88056,162.42972901962224,283.6032563269634
PNW88246,1.001391124088466,98.8240986143214
PNW88921,53.29200373045683,427.4680056444098
PNW88862,24.13194897679203,53.84123285798873
PNW88977,0.0,0.0
PNW88635,84.49526826818133,1177.567729593778
PNW88569,0.0,0.0
PNW88570,0.0,0.9971128943007311
PNW87939,15.068782562390885,35.82109681853561
PNW88415,4.020962484994532,36.800547110745335
PNW88361,17.126749960843224,135.01433696219266
PNW88362,0.0,7.379928039858716
PNW88394,0.0,7.0091017990097
PNW88887,41.220753591771626,290.31676253882983
PNW88602,12.048686769264242,680.9597359076755
PNW88892,15.01767163921576,181.71604760338212
PNW89011,18.748006631156535,19.753339679622897
PNW88612,108.20305773956275,262.4037985943015
PNW88539,0.9971141240292039,4.010298175392135
PNW89014,5.017619549966649,14.941296714885256
PNW88825,97.57122569511208,460.51592041891007
PNW87773,0.0,0.9977201614175529
PNW88383,115.96925363675822,264.9732003134225
PNW88983,0.0,0.0
PNW88984,11.0277118237287,67.80215225380698
PNW88816,12.046456115603267,86.62924976512143
PNW89069,261.19573960783583,417.5283975817602
PNW88210,369.2477072493914,578.218589109242
PNW88818,12.052228118362537,338.3882045320838
PNW88167,5025.2322116478845,3625.0821206081423
PNW88513,5.022830461326977,108.46050131381904
PNW88180,662.6308942782576,255.8109642839832
PNW88179,19.235966442041658,41.39068387776196
PNW88426,11.013263559902558,125.79988631253816
PNW88934,6.034881598374485,178.88711267406012
PNW88410,619.8096038176546,1648.7935806110286
PNW88411,3.2520449740303903,140.03938331226456
PNW88634,67.38702898883788,143.11385231860177
PNW88958,10.011730631120104,159.75112787244873
PNW87823,11.040989926542823,160.33744412377834
PNW87804,7.024826041101949,9.960621626372248
PNW87803,0.0,0.0
PNW87951,0.0,412.00413035822726
PNW87952,0.0,0.0
PNW88655,0.0,0.0
PNW88409,176.37060479843393,89.20406019390131
PNW88590,4.018647868445628,11.93942621095283
PNW87874,7.995897547928769,1309.197810403386
PNW88350,40.23344056186009,128.19861839522326
PNW87778,226.78824485150568,1075.8119283314693
PNW88474,1712.920906698676,3632.3022018047172
PNW88673,27.139031518028446,401.7648862610442
PNW88922,19.769566719437773,9.963287741363839
PNW88923,19.358502001167846,0.0
PNW89009,6254.847300649249,7723.821804008764
PNW88116,0.0,5.9864802091935125
PNW88117,62.90716723175102,224.56383450909522
PNW87755,772.8392000416247,493.3842047719449
PNW88599,0.0,0.0
PNW88600,13.029688082276982,7.978622606611702
PNW88455,0.0,149.528533050975
PNW88454,1.0034427395350018,49.69498002201828
PNW88742,124.73405325268097,1038.480084569122
PNW87908,1.4716351179264409,12.479626437103063
PNW87822,0.0,1.9913129514522259
PNW87848,3045.094890985211,1958.601087132504
PNW88233,356.57478225047817,3.011085635156098
PNW88294,28.134518757310925,123.52483832996909
PNW88644,13.080606838233075,4.978154734091945
PNW88406,0.0,26.881922848853552
PNW88357,5.027128456908879,37.77946711648407
PNW87818,6.026620088138237,352.29137762440877
PNW88633,2.0097226380687543,158.3004791810359
PNW88374,5.026582737748813,260.4383667744033
PNW87749,52.196246895326674,777.7482187169784
PNW88595,8.041930466670543,78.55558436293038
PNW88567,15.067195929355417,2213.175550957569
PNW87771,85.22525176070172,84.74161134947101
PNW87866,55.18262537554745,151.43596284376358
PNW88345,14.03744801597461,1204.9577534468558
PNW88363,31.15827955301287,84.53355510640031
PNW88960,103.5180162990532,1907.618660899263
PNW88658,155.21160073996975,323.34412988688234
PNW88832,0.0,4.135465387447699
PNW88573,4.007022585898968,28.937854772816394
PNW88743,78.23021266999191,3.5056069567718593
PNW87948,94.53599199294497,183.875204968056
PNW87883,0.0,0.0
PNW87809,43.157749957945725,181.2576771868582
PNW88218,47.26297539440402,24.85061039913629
PNW87835,10.059874559729419,246.42233363494478
PNW88694,33.17763401610755,17.502816766165964
PNW88695,0.0,0.0
PNW88696,3.384392336650514,0.0
PNW88833,2.0112457693460457,70.57240676966676
PNW88868,4.013319863961273,1.9925598678594454
PNW88006,38.06419125169965,149.688774776654
PNW88811,96.23421015163257,170.51628008526174
PNW88690,3.01985925904303,5.077332833176327
PNW88552,34.14577214909202,119.43888652760425
PNW88971,168.01651481131705,558.3689330450522
PNW89067,0.0,5.983683647228881
PNW87745,9.031365178868061,65.7441617712687
PNW88558,8.995150616446548,852.149710423992
PNW89050,136.13551165507516,129.55392742053414
PNW88755,44.98431021643336,97.88992542329393
PNW88768,73.31159515881413,640.0057900926143
PNW87756,440.65211644906765,1221.9191123173573
PNW87937,1172.7338322580094,67.63885472331458
PNW88391,45.0425069377277,123.83576072982817
PNW88620,3.010106215125244,13.947445119323561
PNW88499,34.15356822985287,916.4839582124272
PNW88507,177.98951239267677,11.928423641902747
PNW87980,11.031279068591525,107.65090109623412
PNW88214,579.3010136732247,18.91699207895688
PNW88684,23.115431240118873,132.28138257574037
PNW88348,9.030618105428,267.97959275697605
PNW87825,14.011927487306552,42.97579560785161
PNW88247,8.044494129217997,23.857443535666974
PNW88462,40.175282671089136,87.58485648898716
PNW88093,7.02489404853132,320.72975541040057
PNW88524,281.5748857724828,505.9668647327917
PNW88522,10.10939859830493,9.822427677559947
PNW88523,0.0,0.0
PNW89053,34.19017880422954,93.4387518552516
PNW87896,127.42988508322466,20.425215929278878
PNW88554,7.026316133331529,256.4749043152526
PNW87775,0.0,0.0
PNW87774,203.11207790736154,872.6829653659613
PNW88708,25.142988860313306,480.0561962864442
PNW88313,504.753101487223,114.46900842509028
PNW88643,33171.28599966725,1243.7205172355364
PNW89004,1513.16607634203,79.53179413827023
PNW88769,1.0040106104285393,184.18979316930142
PNW88260,3260.5262641981976,2190.8098927874594
PNW88575,6.013476157116012,8.976305884177677
PNW88433,1183.1750120632346,841.5487982158988
PNW88521,0.0,0.0
PNW88446,5003.267027477944,1343.4022594332093
PNW88844,11.036110133429782,45.831110871288416
PNW88106,3.0098813919462124,90.66495438009933
PNW88032,218.20474285089495,852.9115048973498
PNW88676,18.082520535025516,77.61225166108491
PNW87859,525.3504726641689,1772.306987451037
PNW88646,69.27942721179178,29.84534710894203
PNW88804,19.099452216308173,623.4783260893315
PNW88657,2.6604732774268514,2.8937174802822
PNW87751,8.038603887738391,30.840368745284746
PNW88022,467.2714753457174,518.2546496955151
PNW88023,0.0,0.0
PNW88969,1.0041314087923772,175.20309227560966
PNW87920,8.027134481942262,426.38198834259964
PNW88333,94.4741930440283,29.837186671813
PNW87881,19.07881730156351,22.89566484683842
PNW87766,10.040316232431993,12.942518576041707
PNW88785,172.21683636948546,572.0582739998137
PNW88328,159.00088889733712,23.069330952930322
PNW87788,2.0089544866987703,0.0
PNW87789,0.0,14.926865477358191
PNW87872,0.0,1.1860083430969168
PNW88452,682.6918614764546,5650.955060106531
PNW88463,175.01776170015918,557.5711199968714
PNW88202,13.063085667474603,174.0833397068309
PNW87797,32.02791239521422,23.969954460990987
PNW88627,0.9998466294471318,136.97078016867508
PNW88790,5.016277653530681,59.7810767790242
PNW88421,448.12531940526304,234.78429054775492
PNW88910,1417.0734158451414,117.6271678832212
PNW88911,0.0,0.0
PNW87975,357.9181654677359,45.73464176859077
PNW88243,1520.613100306718,514.2496294534451
PNW88459,2090.3366978505715,2050.177187436852
PNW88561,48.18135541951765,83.64993981972498
PNW88752,77.14667414259394,291.33246906399665
PNW87911,0.0,0.0
PNW88395,254.70309297652588,112.64349194154764
PNW88660,118044.12320829416,37805.72754341315
PNW88661,146.19575336385063,86.7155601623983
PNW88437,101.55090816106306,497.02594460223486
PNW88537,5.02063766174995,23.89158905568672
PNW87912,56.194116418768004,44.93830512829497
PNW88229,49.20728289639114,100.53582552675881
PNW88691,0.0,3.060437838744173
PNW87792,3.0130244776529422,91.35451005969097
PNW87791,0.0,24.096887306691993
PNW88417,5.014753656108471,637.2495866030812
PNW87738,2.010946134926146,170.63271988628736
PNW88884,404.03557519079885,0.0
PNW88885,310.0561666190649,2866.559826682226
PNW88274,0.0,26.974273388409596
PNW87786,480.8839009260195,599.7675444548007
PNW87849,1482.1953030400439,400.9093528415009
PNW88900,2083.095817852805,2347.0432594101853
PNW88748,25282.111173828845,6213.114394863402
PNW88440,433.6012724382602,491.5740529253399
PNW88053,0.0,156.46318282575118
PNW88054,274.0489775552853,971.7176334751427
PNW88368,26.079179938272862,36.878689062335646
PNW88037,54.23954605982937,3.9806990952570125
PNW88036,0.0,0.0
PNW88571,762.4504700644528,837.8467439449902
PNW88617,0.9980847644679792,0.0
PNW88618,0.0,32.070474486724976
PNW88619,0.0,0.0
PNW88775,46.241394977674545,471.33142134167304
PNW88774,0.0,0.0
PNW88881,1685.939225165426,428.1261203903454
PNW87968,4.406277715806985,41.17733608166088
PNW87967,126.92736138530756,135.2663819414802
PNW88262,1417.5832000253156,1781.9262657573402
PNW88516,58.21567980373924,219.02048625349883
PNW88517,0.0,0.0
PNW88987,21.089022906708834,18.91205173973861
PNW87813,0.0,0.0
PNW87812,11.04306370346889,0.0
PNW88418,26.083806619929295,71.73985189673452
PNW89040,8.025078488970749,10.96121559162127
PNW88207,2.0080153321137906,23.894281103525806
PNW87884,36.13962364968252,109.53059484002993
PNW87858,1.0003173062592592,2.8916664663398284
PNW87857,0.0,72.79827334644364
PNW87941,5.4103898306230445,0.0
PNW87942,39.27470620303965,836.6960890980065
PNW87943,215.77083893790132,766.8931103437177
PNW88291,85.48017339920304,12.921627320967211
PNW89033,317.3371889134185,68.90030845562603
PNW88731,11.052512858280759,13.931942426865712
PNW87783,121.543062208423,71.64901656641902
PNW89048,0.0,8.945310482154651
PNW87910,0.0,0.0
PNW88163,9.042213412470714,128.3459216775671
PNW89061,13.058880411735094,49.754293223039376
PNW87790,12.034990392466968,146.51390072642855
PNW89086,0.0,0.0
PNW88990,12.060707448702809,9.945590506913737
PNW88392,59.48644122125202,0.0
PNW88393,29.933111946366274,15.916635505563656
PNW88672,124.72524893880409,302.5780761545525
PNW88872,981.1368300879797,56.741272460926425
PNW88883,5.027837006488716,56.660860676497876
PNW88907,1632.4783775143328,522.9053319881352
PNW88115,1.0047206290580883,90.53263184122925
PNW88320,0.0,65.83823259294276
PNW88008,0.0,0.0
PNW88007,0.0,26.87599429904758
PNW88069,6.033762748246725,1031.6670250931404
PNW87768,799.8707520971814,484.94661217679317
PNW88193,30.086930160011455,35.88165369064268
PNW88424,56.923148724082345,1004.5529721068025
PNW89052,87.50489548403448,4.969073172157655
PNW88242,16.058112171723856,73.7023111698643
PNW88185,28.14354314822848,84.5317418015207
PNW88849,12.016831404402076,41.92501364374196
PNW88735,56.331413698852025,524.1077570995751
PNW88912,37.19795465269006,24.85677129597561
PNW88428,89.13040649607143,406.2472844856503
PNW89095,52.15729030896373,658.7426930218786
PNW88586,931.590299174746,83.55205228157428
PNW89056,11.054836744973374,39.785206328941534
PNW89055,0.0,0.0
PNW88114,43.31952855838294,94.65270761857117
PNW88533,16.06062844159276,34.85374770219972
PNW87867,0.0,0.0
PNW88307,2.0116424673852427,142.1087310344168
PNW89083,81.25325290964327,41.85228341633734
PNW89073,2.0004357737835172,36.97823396754689
PNW89077,331.05542552900863,565.5240457217475
PNW89076,71.038067996112,234.6692105090996
PNW89013,56.08251688864996,107.80071893078102
PNW87801,0.0,0.0
PNW88955,4383.6112226842315,3002.7009604752507
PNW88326,144.8554541930019,221.59150762123699
PNW88968,446.4119953058671,541.7063424005175
PNW88457,1.0042043130862908,7.963411416280919
PNW88506,426.53757013772724,102.58721426918561
PNW88551,3.0132269679761765,167.19578126925404
PNW87969,27.96614811886906,55.89376264073061
PNW88580,21.079342595419206,1.991666621357457
PNW88382,247.45202901561512,264.495889656401
PNW88212,0.0,0.0
PNW88213,1.0002451831940953,37.9761619336168
PNW87846,13.064120257797331,172.8500630076818
PNW89023,95.27891567345787,84.71729119450536
PNW88203,44.10418260939114,1394.8951213455177
PNW89075,80.35560744135374,47.768058048771366
PNW88536,3936.9260251797327,690.6446523221719
PNW89024,17.05564106327742,27.897442182261425
PNW88997,235.2172835559111,29.83258731725982
PNW88224,8.037672350133718,0.9949062289717777
PNW88140,152.38705140151768,229.32507311980072
PNW88073,187.9745823432013,13.921689352273665
PNW87877,2.9531432237620567,0.0
PNW88557,149.91273831518373,464.9584963089644
PNW87888,18.091464941088148,15.91256168040048
PNW87949,3.0139214899839644,81.58737838426417
PNW88741,0.0,0.0
PNW89006,55.00533148356401,59.97192106104583
PNW88122,19.066938545605076,91.2357124559384
PNW88310,448.7468460432657,759.7213452370145
PNW88674,8.034151332089046,160.24973814518953
PNW88153,117.63912566033424,121.28720068838444
PNW88266,21.07580515526303,9.960003207487224
PNW88717,40.21780126250484,93.45252994916281
PNW88747,12.043295398501598,45.81616499862858
PNW88171,186.6079668095471,14.933238228703207
PNW87802,67.33763369041087,13.924070958154761
PNW88947,9.008415777264645,8.988170090468529
PNW88605,9.00800093128932,88.88718844232866
PNW88107,42.235827979092086,288.2617724698115
PNW87999,79.41346686046458,127.28117065306765
PNW88013,82.12273251782034,8.962409414267881
PNW89066,133.59664512237345,274.6382001480431
PNW88332,8.003958252366273,126.8894780784305
PNW88891,56.16356477444488,219.27155904804084
PNW88236,1.005118769321209,220.775307627926
PNW89005,138.53104783606005,41.12587084527691
PNW88315,65.32524166627012,45.75222254787683
PNW87957,100.46602493808342,50.74264940562556
PNW88582,4.017941901668252,158.22569060357733
PNW88652,1257.9016212093334,2111.5160022280247
PNW87963,610.6937568763051,173.8696644044117
PNW88898,783.7041684830175,1829.769197743441
PNW87893,2.095415749088377,13.48314526937014
PNW88200,18284.502715835835,2090.8172437879757
PNW88470,0.0,2.989357207757732
PNW88831,0.0,0.0
PNW88141,355.86644667725795,50.71177447969841
PNW87821,359.6747739775214,136.30622312441756
PNW88973,0.0,30.820960478875055
PNW88972,1.3915068940170585,0.0
PNW87879,0.0,60.807176173345454
PNW88502,17472.24227537645,12026.838967545713
PNW88305,37.200959719033996,447.0762683215292
PNW88744,152.69360351582287,716.4363691547807
PNW87868,3002.5395449203775,873.5241791287725
PNW88488,3.0483623301378477,0.0
PNW88044,4.021872861104054,257.997422509037
PNW88102,616.3988266887939,70.22865600399962
PNW88360,1116.357173085318,219.76919386191983
PNW88759,6.008391160029181,74.86641784165727
PNW88058,191.99714266090194,1135.6017482325594
PNW88451,23.105106713668512,129.35580563197394
PNW89015,52.27288522914283,406.69734858925244
PNW88047,1.0042112625097188,1.9908077821243468
PNW88762,149.3686549660575,68.26722216212232
PNW88458,123.67959127617726,142.15570953644587
PNW87964,9.017638004809921,10.97418593161975
PNW88009,24.134934508653906,19.87996063880861
PNW88909,30.1196706104393,28.873026167148428
PNW88498,7.33702428857042,33.55731490936004
PNW88810,3.047104693458663,0.0
PNW88926,295.5567857447869,2145.1040368094486
PNW88927,9.937873580209438,295.5238086509602
PNW89041,3.0069613042998666,3.9891551473529088
PNW88441,7936.648093894349,365.5790563743523
PNW88121,332.9581040693186,769.1730183251168
PNW88492,0.0,0.0
PNW88698,795.0627578903219,706.5001897638122
PNW89022,4.006278801223509,10.97851909491246
PNW87929,0.0,2.987368814303553
PNW88487,8.015704933769179,62.033762242655754
PNW88486,0.0,0.0
PNW88485,0.0,18.800938066428095
PNW88692,5.010301229666796,40.89965007863817
PNW88019,1196.5876889539186,459.2680285329715
PNW88538,10.03974372974745,32.855980838714416
PNW88896,6239.86979868562,259.48788233888143
PNW88297,424.9803285698803,226.84566749611298
PNW88704,138.39561495751803,255.16624795639638
PNW88946,25.135588451649948,83.5126510457631
PNW88693,22.122123654522095,554.6907534212543
PNW88559,223.2310081880245,103.38388500829969
PNW88974,30.734270269900914,17.352231699596064
PNW88105,253.9790019187346,212.93907279519271
PNW88779,3.0129606599680225,36.82593242237362
PNW88279,20.042667043660202,24.936953699342407
PNW88398,19.105788154000077,11.92863476713129
PNW88046,161.96305123679278,42.72694252581908
PNW88238,115.3429218638414,249.15852538809992
PNW87923,14.053884149065636,88.6227242414684
PNW87806,43.15490216609175,3.984030445623605
PNW88100,18.064001905951343,131.4792708456945
PNW88681,80.382109128293,1213.7024307958352
PNW87889,110.58818589651132,312.17291446606714
PNW88321,8.045215794100043,64.60791967494421
PNW88842,0.0,5.813268785649265
PNW88838,0.0,0.0
PNW88686,5.988939579882112,194.29177844347717
PNW88650,5.010425086556627,597.5201551828542
PNW88282,70.26294822219879,215.76911505715768
PNW88283,0.0,12.278161279817027
PNW88015,7.0171537464996225,16.95172549691095
PNW88899,74.25698307496357,235.08843861819253
PNW88895,87.31090429918756,705.19370969453
PNW87759,1196.9883425424398,874.9083123788503
PNW89078,77.9446020118166,413.53632817980946
PNW87970,180.3374546580757,118.45741222540703
PNW88861,3.0073694893737457,125.64185262558
PNW88276,21.115192667153263,439.4068831360723
PNW88843,0.0,0.0
PNW87996,142.83766328340354,458.1072953700714
PNW88942,0.0,0.0
PNW88941,48.11335819610643,294.18899778988515
PNW88048,0.0,0.9949605677080645
PNW88791,91.42314247652557,62.74782198541197
PNW89020,5.997532233647507,0.0
PNW89064,28.53823223251055,149.50113681094197
PNW88051,1527.2642902138252,210.62417700383685
PNW88468,23.95383887870343,169.26802498452156
PNW87909,0.0,18.490713071548786
PNW89079,41.23532832616866,64.60244906932293
PNW87900,1.9892920809152732,20.10225747257359
PNW88244,403.2453670489028,1320.3784854752316
PNW88280,19.086927544356747,36.81646319368915
PNW88864,7568.717000531169,275.657408258904
PNW88077,489.8147048278877,243.49940893223925
PNW88444,1811.3678801557116,298.6581612367775
PNW88189,0.0,5.133156466095293
PNW88336,3627.2377415043084,106.94572625915528
PNW88496,68.17084587102681,31.907149894223913
PNW88584,40.19393705390484,252.67086550887907
PNW88216,122.18431014039463,598.8701833430207
PNW87875,16.075071716979984,226.14601444099836
PNW89091,18.963891237576792,153.2390439637083
PNW88059,9.027147780791939,54.81272937372045
